"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"78905.598868";"Speed (GPS)";"0";"km/h";"40.8885900718763";"29.3770974885498";
"78905.617868";"Altitude (GPS)";"175.100006103516";"m";"40.8885900718763";"29.3770974885498";
"78905.648868";"Average speed (GPS)";"0";"km/h";"40.8885900718763";"29.3770974885498";
"78905.648868";"Speed (GPS)";"0";"km/h";"40.8885900718763";"29.3770974885498";
"78905.649868";"Altitude (GPS)";"175.100006103516";"m";"40.8885900718763";"29.3770974885498";
"78906.967868";"Altitude (GPS)";"200.06209377407";"m";"40.8885900718763";"29.3770974885498";
"78906.967868";"Average speed (GPS)";"18.4223444561264";"km/h";"40.8885900718763";"29.3770974885498";
"78906.967868";"Speed (GPS)";"19.0515134811401";"km/h";"40.8885900718763";"29.3770974885498";
"78907.015868";"Altitude (GPS)";"200.06209377407";"m";"40.8885900718763";"29.3770974885498";
"78907.015868";"Average speed (GPS)";"18.4436828076398";"km/h";"40.8885900718763";"29.3770974885498";
"78907.015868";"Speed (GPS)";"19.0515134811401";"km/h";"40.8885900718763";"29.3770974885498";
"78907.016868";"Altitude (GPS)";"200.06209377407";"m";"40.8885900718763";"29.3770974885498";
"78907.016868";"Average speed (GPS)";"18.4442358736014";"km/h";"40.8885900718763";"29.3770974885498";
"78907.016868";"Speed (GPS)";"19.0515134811401";"km/h";"40.8885900718763";"29.3770974885498";
"78907.023868";"Altitude (GPS)";"175.100006103516";"m";"40.8885900718763";"29.3770974885498";
"78907.023868";"Average speed (GPS)";"18.3602381801428";"km/h";"40.8885900718763";"29.3770974885498";
"78907.023868";"Speed (GPS)";"0";"km/h";"40.8885900718763";"29.3770974885498";
"78907.981868";"Altitude (GPS)";"192.804434876165";"m";"40.8885900718763";"29.3770974885498";
"78907.981868";"Average speed (GPS)";"20.4589277584082";"km/h";"40.8885900718763";"29.3770974885498";
"78907.981868";"Speed (GPS)";"23.5691946029663";"km/h";"40.8885900718763";"29.3770974885498";
"78907.998868";"Average speed (GPS)";"20.4820891280365";"km/h";"40.8886317762355";"29.3770622453487";
"78907.998868";"Speed (GPS)";"23.5691946029663";"km/h";"40.8886317762355";"29.3770622453487";
"78907.999868";"Altitude (GPS)";"192.804434876165";"m";"40.8886317762355";"29.3770622453487";
"78908.001868";"Altitude (GPS)";"192.804434876165";"m";"40.8886317762355";"29.3770622453487";
"78908.001868";"Average speed (GPS)";"20.4847066611954";"km/h";"40.8886317762355";"29.3770622453487";
"78908.001868";"Speed (GPS)";"23.5691946029663";"km/h";"40.8886317762355";"29.3770622453487";
"78908.041868";"Altitude (GPS)";"175.100006103516";"m";"40.8886317762355";"29.3770622453487";
"78908.041868";"Average speed (GPS)";"20.4813118384658";"km/h";"40.8886317762355";"29.3770622453487";
"78908.041868";"Speed (GPS)";"20.2815032958984";"km/h";"40.8886317762355";"29.3770622453487";
"78908.044868";"Altitude (GPS)";"175.100006103516";"m";"40.8886317762355";"29.3770622453487";
"78908.044868";"Average speed (GPS)";"20.4592202757234";"km/h";"40.8886317762355";"29.3770622453487";
"78908.044868";"Speed (GPS)";"0";"km/h";"40.8886317762355";"29.3770622453487";
"78908.957868";"Altitude (GPS)";"178.34697254331";"m";"40.8886317762355";"29.3770622453487";
"78908.957868";"Average speed (GPS)";"23.0057423627963";"km/h";"40.8886317762355";"29.3770622453487";
"78908.957868";"Speed (GPS)";"29.8108554840088";"km/h";"40.8886317762355";"29.3770622453487";
"78909.024868";"Altitude (GPS)";"178.34697254331";"m";"40.8886729392635";"29.3769764133163";
"78909.024868";"Average speed (GPS)";"23.138475845763";"km/h";"40.8886729392635";"29.3769764133163";
"78909.024868";"Speed (GPS)";"29.8108554840088";"km/h";"40.8886729392635";"29.3769764133163";
"78909.029868";"Altitude (GPS)";"178.34697254331";"m";"40.8886729392635";"29.3769764133163";
