"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"82313.591233";"Average speed (GPS)";"7.67871335862381";"km/h";"40.8890770073653";"29.3808286712196";
"82313.591233";"Speed (GPS)";"0";"km/h";"40.8890770073653";"29.3808286712196";
"82313.617233";"Altitude (GPS)";"192.100006103516";"m";"40.8890770073653";"29.3808286712196";
"82314.073233";"Average speed (GPS)";"10.7184083898647";"km/h";"40.8890770073653";"29.3808286712196";
"82314.073233";"Speed (GPS)";"25.313572883606";"km/h";"40.8890770073653";"29.3808286712196";
"82314.074233";"Altitude (GPS)";"202.39353217977";"m";"40.8890770073653";"29.3808286712196";
"82314.102233";"Altitude (GPS)";"202.39353217977";"m";"40.8890770073653";"29.3808286712196";
"82314.102233";"Average speed (GPS)";"10.8642697202672";"km/h";"40.8890770073653";"29.3808286712196";
"82314.102233";"Speed (GPS)";"25.313572883606";"km/h";"40.8890770073653";"29.3808286712196";
"82314.106233";"Altitude (GPS)";"202.39353217977";"m";"40.8890770073653";"29.3808286712196";
"82314.106233";"Average speed (GPS)";"10.8863766773604";"km/h";"40.8890770073653";"29.3808286712196";
"82314.106233";"Speed (GPS)";"25.313572883606";"km/h";"40.8890770073653";"29.3808286712196";
"82315.045233";"Altitude (GPS)";"201.102422825622";"m";"40.8890770073653";"29.3808286712196";
"82315.045233";"Average speed (GPS)";"13.9674768471686";"km/h";"40.8890770073653";"29.3808286712196";
"82315.045233";"Speed (GPS)";"23.254123878479";"km/h";"40.8890770073653";"29.3808286712196";
"82315.055233";"Altitude (GPS)";"201.102422825622";"m";"40.8891300910027";"29.3807905622318";
"82315.055233";"Average speed (GPS)";"13.9923707771123";"km/h";"40.8891300910027";"29.3807905622318";
"82315.055233";"Speed (GPS)";"23.254123878479";"km/h";"40.8891300910027";"29.3807905622318";
"82315.063233";"Altitude (GPS)";"201.102422825622";"m";"40.8891300910027";"29.3807905622318";
"82315.063233";"Average speed (GPS)";"14.0105151490822";"km/h";"40.8891300910027";"29.3807905622318";
"82315.063233";"Speed (GPS)";"23.254123878479";"km/h";"40.8891300910027";"29.3807905622318";
"82315.512233";"Altitude (GPS)";"184.700012207031";"m";"40.8891300910027";"29.3807905622318";
"82315.512233";"Average speed (GPS)";"12.5262987538842";"km/h";"40.8891300910027";"29.3807905622318";
"82315.512233";"Speed (GPS)";"0";"km/h";"40.8891300910027";"29.3807905622318";
"82315.540233";"Altitude (GPS)";"184.700012207031";"m";"40.8891300910027";"29.3807905622318";
"82315.540233";"Average speed (GPS)";"12.4426195061706";"km/h";"40.8891300910027";"29.3807905622318";
"82315.540233";"Speed (GPS)";"0";"km/h";"40.8891300910027";"29.3807905622318";
