"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"43893.229481";"Speed (GPS)";"0";"km/h";"40.9682521";"29.0923247";
"43893.243481";"Altitude (GPS)";"83.9000015258789";"m";"40.9682521";"29.0923247";
"43893.273481";"Average speed (GPS)";"0";"km/h";"40.9682521";"29.0923247";
"43893.273481";"Speed (GPS)";"0";"km/h";"40.9682521";"29.0923247";
"43893.274481";"Altitude (GPS)";"83.9000015258789";"m";"40.9682521";"29.0923247";
"43893.282481";"Altitude (GPS)";"83.9000015258789";"m";"40.9682521";"29.0923247";
"43895.535481";"Altitude (GPS)";"125.278093592287";"m";"40.9682521";"29.0923247";
"43895.535481";"Average speed (GPS)";"21.2385524158064";"km/h";"40.9682521";"29.0923247";
"43895.535481";"Speed (GPS)";"21.5922220230103";"km/h";"40.9682521";"29.0923247";
"43895.555481";"Altitude (GPS)";"125.278093592287";"m";"40.9688002039547";"29.0922885850246";
"43895.555481";"Average speed (GPS)";"21.2415502155194";"km/h";"40.9688002039547";"29.0922885850246";
"43895.555481";"Speed (GPS)";"21.5922220230103";"km/h";"40.9688002039547";"29.0922885850246";
"43895.556481";"Altitude (GPS)";"125.278093592287";"m";"40.9688002039547";"29.0922885850246";
"43895.556481";"Average speed (GPS)";"21.2417211451121";"km/h";"40.9688002039547";"29.0922885850246";
"43895.556481";"Speed (GPS)";"21.5922220230103";"km/h";"40.9688002039547";"29.0922885850246";
"43895.587481";"Average speed (GPS)";"21.2165567105813";"km/h";"40.9688002039547";"29.0922885850246";
"43895.587481";"Speed (GPS)";"19.3790279388428";"km/h";"40.9688002039547";"29.0922885850246";
"43895.588481";"Altitude (GPS)";"83.9000015258789";"m";"40.9688002039547";"29.0922885850246";
"43895.595481";"Altitude (GPS)";"83.9000015258789";"m";"40.9688002039547";"29.0922885850246";
"43895.595481";"Average speed (GPS)";"21.1449344903637";"km/h";"40.9688002039547";"29.0922885850246";
"43895.595481";"Speed (GPS)";"0";"km/h";"40.9688002039547";"29.0922885850246";
"43896.510481";"Altitude (GPS)";"172.774384515898";"m";"40.9688002039547";"29.0922885850246";
"43896.510481";"Average speed (GPS)";"22.575822506848";"km/h";"40.9688002039547";"29.0922885850246";
"43896.510481";"Speed (GPS)";"26.2683637619019";"km/h";"40.9688002039547";"29.0922885850246";
"43896.532481";"Altitude (GPS)";"172.774384515898";"m";"40.968644180099";"29.0920924948805";
"43896.532481";"Average speed (GPS)";"22.5999997502791";"km/h";"40.968644180099";"29.0920924948805";
"43896.532481";"Speed (GPS)";"26.2683637619019";"km/h";"40.968644180099";"29.0920924948805";
"43896.535481";"Altitude (GPS)";"172.774384515898";"m";"40.968644180099";"29.0920924948805";
"43896.535481";"Average speed (GPS)";"22.6039818858999";"km/h";"40.968644180099";"29.0920924948805";
"43896.535481";"Speed (GPS)";"26.2683637619019";"km/h";"40.968644180099";"29.0920924948805";
"43896.553481";"Altitude (GPS)";"83.9000015258789";"m";"40.968644180099";"29.0920924948805";
"43896.553481";"Average speed (GPS)";"22.6001472380428";"km/h";"40.968644180099";"29.0920924948805";
"43896.553481";"Speed (GPS)";"21.8772193908691";"km/h";"40.968644180099";"29.0920924948805";
"43896.573481";"Altitude (GPS)";"83.9000015258789";"m";"40.968644180099";"29.0920924948805";
"43896.573481";"Average speed (GPS)";"22.4592547270937";"km/h";"40.968644180099";"29.0920924948805";
"43896.573481";"Speed (GPS)";"0";"km/h";"40.968644180099";"29.0920924948805";
"43897.561481";"Altitude (GPS)";"171.7709031824";"m";"40.968644180099";"29.0920924948805";
"43897.561481";"Average speed (GPS)";"23.9928398527018";"km/h";"40.968644180099";"29.0920924948805";
"43897.561481";"Speed (GPS)";"29.1759727478027";"km/h";"40.968644180099";"29.0920924948805";
"43897.580481";"Average speed (GPS)";"24.0159076710611";"km/h";"40.9687028365764";"29.0920763090134";
"43897.580481";"Speed (GPS)";"29.1759727478027";"km/h";"40.9687028365764";"29.0920763090134";
"43897.581481";"Altitude (GPS)";"171.7709031824";"m";"40.9687028365764";"29.0920763090134";
"43897.585481";"Altitude (GPS)";"171.7709031824";"m";"40.9687028365764";"29.0920763090134";
"43897.585481";"Average speed (GPS)";"24.020800549838";"km/h";"40.9687028365764";"29.0920763090134";
"43897.585481";"Speed (GPS)";"29.1759727478027";"km/h";"40.9687028365764";"29.0920763090134";
"43897.623481";"Altitude (GPS)";"83.9000015258789";"m";"40.9687028365764";"29.0920763090134";
"43897.623481";"Average speed (GPS)";"24.0425123870176";"km/h";"40.9687028365764";"29.0920763090134";
"43897.623481";"Speed (GPS)";"26.4862037658691";"km/h";"40.9687028365764";"29.0920763090134";
"43897.627481";"Altitude (GPS)";"83.9000015258789";"m";"40.9687028365764";"29.0920763090134";
"43897.627481";"Average speed (GPS)";"24.0204891628673";"km/h";"40.9687028365764";"29.0920763090134";
"43897.627481";"Speed (GPS)";"0";"km/h";"40.9687028365764";"29.0920763090134";
"43898.567481";"Altitude (GPS)";"165.352487344303";"m";"40.9687028365764";"29.0920763090134";
"43898.567481";"Average speed (GPS)";"24.1152001738653";"km/h";"40.9687028365764";"29.0920763090134";
"43898.567481";"Speed (GPS)";"24.5580139160156";"km/h";"40.9687028365764";"29.0920763090134";
"43898.598481";"Altitude (GPS)";"165.352487344303";"m";"40.9687737474502";"29.0920411112443";
"43898.598481";"Average speed (GPS)";"24.1177872569326";"km/h";"40.9687737474502";"29.0920411112443";
"43898.598481";"Speed (GPS)";"24.5580139160156";"km/h";"40.9687737474502";"29.0920411112443";
"43898.600481";"Altitude (GPS)";"165.352487344303";"m";"40.9687737474502";"29.0920411112443";
"43898.600481";"Average speed (GPS)";"24.1179595843913";"km/h";"40.9687737474502";"29.0920411112443";
"43898.600481";"Speed (GPS)";"24.5580139160156";"km/h";"40.9687737474502";"29.0920411112443";
"43898.638481";"Altitude (GPS)";"83.9000015258789";"m";"40.9687737474502";"29.0920411112443";
"43898.638481";"Average speed (GPS)";"24.1351014156542";"km/h";"40.9687737474502";"29.0920411112443";
"43898.638481";"Speed (GPS)";"26.5803874969482";"km/h";"40.9687737474502";"29.0920411112443";
"43898.646481";"Average speed (GPS)";"24.0956679125248";"km/h";"40.9687737474502";"29.0920411112443";
"43898.646481";"Speed (GPS)";"0";"km/h";"40.9687737474502";"29.0920411112443";
"43898.647481";"Altitude (GPS)";"83.9000015258789";"m";"40.9687737474502";"29.0920411112443";
"43899.820481";"Altitude (GPS)";"153.814663898995";"m";"40.9687737474502";"29.0920411112443";
"43899.820481";"Average speed (GPS)";"23.2717046550278";"km/h";"40.9687737474502";"29.0920411112443";
"43899.820481";"Speed (GPS)";"19.4714263916016";"km/h";"40.9687737474502";"29.0920411112443";
"43899.857481";"Altitude (GPS)";"153.814663898995";"m";"40.9687646367935";"29.0918551295668";
"43899.857481";"Average speed (GPS)";"23.2504018560536";"km/h";"40.9687646367935";"29.0918551295668";
"43899.857481";"Speed (GPS)";"19.4714263916016";"km/h";"40.9687646367935";"29.0918551295668";
"43899.858481";"Altitude (GPS)";"153.814663898995";"m";"40.9687646367935";"29.0918551295668";
"43899.858481";"Average speed (GPS)";"23.2496361060972";"km/h";"40.9687646367935";"29.0918551295668";
"43899.858481";"Speed (GPS)";"19.4714263916016";"km/h";"40.9687646367935";"29.0918551295668";
"43899.863481";"Altitude (GPS)";"83.9000015258789";"m";"40.9687646367935";"29.0918551295668";
"43899.863481";"Average speed (GPS)";"23.2509239168061";"km/h";"40.9687646367935";"29.0918551295668";
"43899.863481";"Speed (GPS)";"24.8876295089722";"km/h";"40.9687646367935";"29.0918551295668";
"43899.946481";"Altitude (GPS)";"83.9000015258789";"m";"40.9687646367935";"29.0918551295668";
"43899.946481";"Average speed (GPS)";"22.9645282218448";"km/h";"40.9687646367935";"29.0918551295668";
"43899.946481";"Speed (GPS)";"0";"km/h";"40.9687646367935";"29.0918551295668";
"43900.538481";"Altitude (GPS)";"104.789727106622";"m";"40.9687646367935";"29.0918551295668";
"43900.538481";"Average speed (GPS)";"21.214140355753";"km/h";"40.9687646367935";"29.0918551295668";
"43900.538481";"Speed (GPS)";"1.37151163816452";"km/h";"40.9687646367935";"29.0918551295668";
"43900.566481";"Altitude (GPS)";"104.789727106622";"m";"40.9687542413353";"29.0916490063449";
"43900.566481";"Average speed (GPS)";"21.1389642414527";"km/h";"40.9687542413353";"29.0916490063449";
"43900.566481";"Speed (GPS)";"1.37151163816452";"km/h";"40.9687542413353";"29.0916490063449";
"43900.567481";"Altitude (GPS)";"104.789727106622";"m";"40.9687542413353";"29.0916490063449";
"43900.567481";"Average speed (GPS)";"21.1367694139227";"km/h";"40.9687542413353";"29.0916490063449";
"43900.567481";"Speed (GPS)";"1.37151163816452";"km/h";"40.9687542413353";"29.0916490063449";
"43900.661481";"Altitude (GPS)";"83.9000015258789";"m";"40.9687542413353";"29.0916490063449";
"43900.661481";"Average speed (GPS)";"20.9709880840586";"km/h";"40.9687542413353";"29.0916490063449";
"43900.661481";"Speed (GPS)";"8.15841464996338";"km/h";"40.9687542413353";"29.0916490063449";
"43900.663481";"Altitude (GPS)";"83.9000015258789";"m";"40.9687542413353";"29.0916490063449";
"43900.663481";"Average speed (GPS)";"20.9675716305147";"km/h";"40.9687542413353";"29.0916490063449";
"43900.663481";"Speed (GPS)";"0";"km/h";"40.9687542413353";"29.0916490063449";
"43901.378481";"Average speed (GPS)";"19.8487852324554";"km/h";"40.9687542413353";"29.0916490063449";
"43901.378481";"Speed (GPS)";"8.24086275100708";"km/h";"40.9687542413353";"29.0916490063449";
