"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"80363.536651";"Speed (GPS)";"0";"km/h";"40.8897467890114";"29.3734272901151";
"80363.545651";"Altitude (GPS)";"173.800003051758";"m";"40.8897467890114";"29.3734272901151";
"80363.556651";"Average speed (GPS)";"0";"km/h";"40.8897467890114";"29.3734272901151";
"80363.556651";"Speed (GPS)";"0";"km/h";"40.8897467890114";"29.3734272901151";
"80363.557651";"Altitude (GPS)";"0";"m";"40.8897467890114";"29.3734272901151";
"80365.906651";"Altitude (GPS)";"205.187312369549";"m";"40.8897467890114";"29.3734272901151";
"80365.906651";"Average speed (GPS)";"48.8143406662226";"km/h";"40.8897467890114";"29.3734272901151";
"80365.906651";"Speed (GPS)";"49.1753952026367";"km/h";"40.8897467890114";"29.3734272901151";
"80365.965651";"Altitude (GPS)";"205.187312369549";"m";"40.8897467890114";"29.3734272901151";
"80365.965651";"Average speed (GPS)";"48.8230993939858";"km/h";"40.8897467890114";"29.3734272901151";
"80365.965651";"Speed (GPS)";"49.1753952026367";"km/h";"40.8897467890114";"29.3734272901151";
"80365.986651";"Altitude (GPS)";"205.187312369549";"m";"40.8897467890114";"29.3734272901151";
"80365.986651";"Average speed (GPS)";"48.8260559401468";"km/h";"40.8897467890114";"29.3734272901151";
"80365.986651";"Speed (GPS)";"49.1753952026367";"km/h";"40.8897467890114";"29.3734272901151";
"80366.048651";"Altitude (GPS)";"0";"m";"40.8897467890114";"29.3734272901151";
"80366.048651";"Average speed (GPS)";"47.6093337673459";"km/h";"40.8897467890114";"29.3734272901151";
"80366.048651";"Speed (GPS)";"0";"km/h";"40.8897467890114";"29.3734272901151";
"80366.864651";"Altitude (GPS)";"192.084375165091";"m";"40.8897467890114";"29.3734272901151";
"80366.864651";"Average speed (GPS)";"49.0820408608079";"km/h";"40.8897467890114";"29.3734272901151";
"80366.864651";"Speed (GPS)";"53.6118976593018";"km/h";"40.8897467890114";"29.3734272901151";
"80366.879651";"Altitude (GPS)";"192.084375165091";"m";"40.8898568122954";"29.3733374170885";
"80366.879651";"Average speed (GPS)";"49.1030421780663";"km/h";"40.8898568122954";"29.3733374170885";
"80366.879651";"Speed (GPS)";"53.6118976593018";"km/h";"40.8898568122954";"29.3733374170885";
"80366.881651";"Altitude (GPS)";"192.084375165091";"m";"40.8898568122954";"29.3733374170885";
"80366.881651";"Average speed (GPS)";"49.105531136517";"km/h";"40.8898568122954";"29.3733374170885";
"80366.881651";"Speed (GPS)";"53.6118976593018";"km/h";"40.8898568122954";"29.3733374170885";
