SECONDS;PID;VALUE;UNITS;LATITUDE;LONGTITUDE
6.472566666666656;Throttle position;16.4705882352941;%;40.9785548;29.0916911
6.555683333333339;Throttle position;14.5098039215686;%;40.9796624;29.0923156
6.642499999999927;Throttle position;22.3529411764706;%;40.9796624;29.0923156
6.726566666666622;Throttle position;13.7254901960784;%;40.9796624;29.0923156
6.812266666666619;Throttle position;24.7058823529412;%;40.9796624;29.0923156
6.89964999999999;Throttle position;27.4509803921569;%;40.9806981;29.0931525
6.989849999999933;Throttle position;21.9607843137255;%;40.9811793229766;29.0939324817784
7.077016666666653;Throttle position;24.3137254901961;%;40.9811282;29.0945351
7.159616666666625;Throttle position;28.2352941176471;%;40.9811282;29.0945351
7.242749999999917;Throttle position;25.4901960784314;%;40.9811282;29.0945351
7.328733333333245;Throttle position;14.5098039215686;%;40.9811282;29.0945351
