"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"37487.196041";"Speed (GPS)";"0";"km/h";"40.971273";"29.090826";
"37487.208041";"Altitude (GPS)";"96.9000015258789";"m";"40.971273";"29.090826";
"37487.219041";"Average speed (GPS)";"0";"km/h";"40.971273";"29.090826";
"37487.219041";"Speed (GPS)";"0";"km/h";"40.971273";"29.090826";
"37487.220041";"Altitude (GPS)";"96.9000015258789";"m";"40.971273";"29.090826";
"37487.272041";"Altitude (GPS)";"96.9000015258789";"m";"40.971273";"29.090826";
"37488.797041";"Altitude (GPS)";"127.766987261055";"m";"40.971273";"29.090826";
"37488.797041";"Average speed (GPS)";"11.7215681707497";"km/h";"40.971273";"29.090826";
"37488.797041";"Speed (GPS)";"11.8692967414856";"km/h";"40.971273";"29.090826";
"37488.801041";"Altitude (GPS)";"127.766987261055";"m";"40.971273";"29.090826";
"37488.801041";"Average speed (GPS)";"11.721927188855";"km/h";"40.971273";"29.090826";
"37488.801041";"Speed (GPS)";"11.8692967414856";"km/h";"40.971273";"29.090826";
"37488.874041";"Altitude (GPS)";"96.9000015258789";"m";"40.971273";"29.090826";
"37488.874041";"Average speed (GPS)";"11.7161140660107";"km/h";"40.971273";"29.090826";
"37488.874041";"Speed (GPS)";"11.5891299247742";"km/h";"40.971273";"29.090826";
"37488.877041";"Altitude (GPS)";"96.9000015258789";"m";"40.971273";"29.090826";
"37488.877041";"Average speed (GPS)";"11.6953949215132";"km/h";"40.971273";"29.090826";
"37488.877041";"Speed (GPS)";"0";"km/h";"40.971273";"29.090826";
"37490.780041";"Altitude (GPS)";"108.658730005804";"m";"40.971273";"29.090826";
"37490.780041";"Average speed (GPS)";"10.4374216398241";"km/h";"40.971273";"29.090826";
"37490.780041";"Speed (GPS)";"9.32835216522217";"km/h";"40.971273";"29.090826";
"37490.782041";"Altitude (GPS)";"108.658730005804";"m";"40.971273";"29.090826";
"37490.782041";"Average speed (GPS)";"10.436921652748";"km/h";"40.971273";"29.090826";
"37490.782041";"Speed (GPS)";"9.32835216522217";"km/h";"40.971273";"29.090826";
"37490.854041";"Altitude (GPS)";"96.9000015258789";"m";"40.971273";"29.090826";
"37490.854041";"Average speed (GPS)";"10.229495491915";"km/h";"40.971273";"29.090826";
"37490.854041";"Speed (GPS)";"0";"km/h";"40.971273";"29.090826";
"37491.764041";"Altitude (GPS)";"110.747496421181";"m";"40.971273";"29.090826";
"37491.764041";"Average speed (GPS)";"10.4402246713451";"km/h";"40.971273";"29.090826";
"37491.764041";"Speed (GPS)";"11.2872161865234";"km/h";"40.971273";"29.090826";
"37491.783041";"Altitude (GPS)";"110.747496421181";"m";"40.9712952493494";"29.0910594554525";
"37491.783041";"Altitude (GPS)";"110.747496421181";"m";"40.9712952493494";"29.0910594554525";
"37491.783041";"Average speed (GPS)";"10.4438340540196";"km/h";"40.9712952493494";"29.0910594554525";
"37491.783041";"Average speed (GPS)";"10.4438809680888";"km/h";"40.9712952493494";"29.0910594554525";
"37491.783041";"Speed (GPS)";"11.2872161865234";"km/h";"40.9712952493494";"29.0910594554525";
"37491.783041";"Speed (GPS)";"11.2872161865234";"km/h";"40.9712952493494";"29.0910594554525";
"37491.891041";"Altitude (GPS)";"96.9000015258789";"m";"40.9712952493494";"29.0910594554525";
"37491.891041";"Average speed (GPS)";"10.2049836520126";"km/h";"40.9712952493494";"29.0910594554525";
"37491.891041";"Speed (GPS)";"0";"km/h";"40.9712952493494";"29.0910594554525";
"37492.774041";"Altitude (GPS)";"118.709714038291";"m";"40.9712952493494";"29.0910594554525";
"37492.774041";"Average speed (GPS)";"10.2111664257687";"km/h";"40.9712952493494";"29.0910594554525";
"37492.774041";"Speed (GPS)";"10.2439956665039";"km/h";"40.9712952493494";"29.0910594554525";
"37492.792041";"Altitude (GPS)";"118.709714038291";"m";"40.9713366963232";"29.0910525189528";
"37492.792041";"Average speed (GPS)";"10.2112674742929";"km/h";"40.9713366963232";"29.0910525189528";
"37492.792041";"Speed (GPS)";"10.2439956665039";"km/h";"40.9713366963232";"29.0910525189528";
"37492.793041";"Altitude (GPS)";"118.709714038291";"m";"40.9713366963232";"29.0910525189528";
"37492.793041";"Average speed (GPS)";"10.2112755486232";"km/h";"40.9713366963232";"29.0910525189528";
"37492.793041";"Speed (GPS)";"10.2439956665039";"km/h";"40.9713366963232";"29.0910525189528";
"37492.902041";"Altitude (GPS)";"96.9000015258789";"m";"40.9713366963232";"29.0910525189528";
"37492.902041";"Average speed (GPS)";"10.2127443327219";"km/h";"40.9713366963232";"29.0910525189528";
"37492.902041";"Speed (GPS)";"10.2879521369934";"km/h";"40.9713366963232";"29.0910525189528";
"37492.904041";"Altitude (GPS)";"96.9000015258789";"m";"40.9713366963232";"29.0910525189528";
"37492.904041";"Average speed (GPS)";"10.209412734108";"km/h";"40.9713366963232";"29.0910525189528";
"37492.904041";"Speed (GPS)";"0";"km/h";"40.9713366963232";"29.0910525189528";
"37498.053041";"Altitude (GPS)";"96.9000015258789";"m";"40.971273";"29.090826";
"37498.855041";"Altitude (GPS)";"118.805701713318";"m";"40.971273";"29.090826";
"37498.855041";"Average speed (GPS)";"9.9842144414058";"km/h";"40.971273";"29.090826";
"37498.855041";"Speed (GPS)";"9.76832113265991";"km/h";"40.971273";"29.090826";
"37498.856041";"Altitude (GPS)";"118.805701713318";"m";"40.971273";"29.090826";
"37498.856041";"Average speed (GPS)";"9.98418493815724";"km/h";"40.971273";"29.090826";
"37498.856041";"Speed (GPS)";"9.76832113265991";"km/h";"40.971273";"29.090826";
"37498.867041";"Altitude (GPS)";"130.828400736114";"m";"40.971273";"29.090826";
"37498.867041";"Average speed (GPS)";"9.98054905092847";"km/h";"40.971273";"29.090826";
"37498.867041";"Speed (GPS)";"5.95477266311646";"km/h";"40.971273";"29.090826";
"37498.869041";"Altitude (GPS)";"130.828400736114";"m";"40.971273";"29.090826";
"37498.869041";"Average speed (GPS)";"9.97992117169474";"km/h";"40.971273";"29.090826";
"37498.869041";"Speed (GPS)";"5.95477266311646";"km/h";"40.971273";"29.090826";
"37498.872041";"Altitude (GPS)";"96.9000015258789";"m";"40.971273";"29.090826";
"37498.872041";"Average speed (GPS)";"9.97863324573689";"km/h";"40.971273";"29.090826";
"37498.872041";"Speed (GPS)";"6.09712543487549";"km/h";"40.971273";"29.090826";
"37498.874041";"Altitude (GPS)";"97.1999969482422";"m";"40.971273";"29.090826";
"37498.874041";"Average speed (GPS)";"9.97819157554572";"km/h";"40.971273";"29.090826";
"37498.874041";"Speed (GPS)";"6.10755085945129";"km/h";"40.971273";"29.090826";
"37498.875041";"Altitude (GPS)";"97.1999969482422";"m";"40.971273";"29.090826";
"37498.875041";"Average speed (GPS)";"9.97678323010011";"km/h";"40.971273";"29.090826";
"37498.875041";"Speed (GPS)";"0";"km/h";"40.971273";"29.090826";
"37498.879041";"Altitude (GPS)";"97.1999969482422";"m";"40.971273";"29.090826";
"37498.879041";"Average speed (GPS)";"9.97376278157098";"km/h";"40.971273";"29.090826";
"37498.879041";"Speed (GPS)";"0";"km/h";"40.971273";"29.090826";
"37498.883041";"Altitude (GPS)";"131.820102015695";"m";"40.971273";"29.090826";
"37498.883041";"Average speed (GPS)";"9.97379919809879";"km/h";"40.971273";"29.090826";
"37498.883041";"Speed (GPS)";"10.0793148994446";"km/h";"40.971273";"29.090826";
"37498.884041";"Altitude (GPS)";"131.820102015695";"m";"40.971273";"29.090826";
"37498.884041";"Average speed (GPS)";"9.97380935699638";"km/h";"40.971273";"29.090826";
"37498.884041";"Speed (GPS)";"10.0793148994446";"km/h";"40.971273";"29.090826";
"37498.887041";"Altitude (GPS)";"132.595312980509";"m";"40.971273";"29.090826";
"37498.887041";"Average speed (GPS)";"9.97442353423735";"km/h";"40.971273";"29.090826";
"37498.887041";"Speed (GPS)";"12.9859917640686";"km/h";"40.971273";"29.090826";
"37498.888041";"Altitude (GPS)";"132.595312980509";"m";"40.971273";"29.090826";
"37498.888041";"Average speed (GPS)";"9.97467475151358";"km/h";"40.971273";"29.090826";
"37498.888041";"Speed (GPS)";"12.9859917640686";"km/h";"40.971273";"29.090826";
"37498.901041";"Altitude (GPS)";"129.699568242065";"m";"40.971273";"29.090826";
"37498.901041";"Average speed (GPS)";"9.9839190306725";"km/h";"40.971273";"29.090826";
"37498.901041";"Speed (GPS)";"17.7600276947021";"km/h";"40.971273";"29.090826";
"37498.903041";"Altitude (GPS)";"129.699568242065";"m";"40.971273";"29.090826";
"37498.903041";"Average speed (GPS)";"9.98480205806682";"km/h";"40.971273";"29.090826";
"37498.903041";"Speed (GPS)";"17.7600276947021";"km/h";"40.971273";"29.090826";
"37499.034041";"Average speed (GPS)";"9.87386498750384";"km/h";"40.971273";"29.090826";
"37499.034041";"Speed (GPS)";"0";"km/h";"40.971273";"29.090826";
"37499.035041";"Altitude (GPS)";"97.1999969482422";"m";"40.971273";"29.090826";
"37499.053041";"Altitude (GPS)";"97.1999969482422";"m";"40.9714783";"29.0906717";
"37499.056041";"Altitude (GPS)";"127.984632322435";"m";"40.9714783";"29.0906717";
"37499.056041";"Average speed (GPS)";"9.88922343399226";"km/h";"40.9714783";"29.0906717";
"37499.056041";"Speed (GPS)";"18.3430635452271";"km/h";"40.9714783";"29.0906717";
"37499.057041";"Altitude (GPS)";"127.984632322435";"m";"40.9714783";"29.0906717";
"37499.057041";"Average speed (GPS)";"9.89014669114377";"km/h";"40.9714783";"29.0906717";
"37499.057041";"Speed (GPS)";"18.3430635452271";"km/h";"40.9714783";"29.0906717";
"37499.271041";"Absolute throttle position B";"14";"%";"40.9714783";"29.0906717";
"37499.387041";"Altitude (GPS)";"97.1999969482422";"m";"40.9714783";"29.0906717";
"37499.387041";"Average speed (GPS)";"9.622569123548";"km/h";"40.9714783";"29.0906717";
"37499.387041";"Speed (GPS)";"0";"km/h";"40.9714783";"29.0906717";
"37499.405041";"Absolute pedal position D";"17";"%";"40.9714783";"29.0906717";
"37499.875041";"OBD Module Voltage";"14.1";"V";"40.9714783";"29.0906717";
"37499.888041";"Average speed (GPS)";"9.97362280429615";"km/h";"40.9714783";"29.0906717";
"37499.888041";"Speed (GPS)";"18.5085004806519";"km/h";"40.9714783";"29.0906717";
"37499.889041";"Altitude (GPS)";"126.341992593141";"m";"40.9714783";"29.0906717";
"37499.906041";"Average speed (GPS)";"9.98579355266878";"km/h";"40.9716068291336";"29.0911646552663";
"37499.906041";"Speed (GPS)";"18.5085004806519";"km/h";"40.9716068291336";"29.0911646552663";
"37499.907041";"Altitude (GPS)";"126.341992593141";"m";"40.9716068291336";"29.0911646552663";
"37499.908041";"Altitude (GPS)";"126.341992593141";"m";"40.9716068291336";"29.0911646552663";
"37499.908041";"Average speed (GPS)";"9.98702414073809";"km/h";"40.9716068291336";"29.0911646552663";
"37499.908041";"Speed (GPS)";"18.5085004806519";"km/h";"40.9716068291336";"29.0911646552663";
"37500.138041";"Calculated engine load value";"15.6862745098039";"%";"40.9716068291336";"29.0911646552663";
"37500.174041";"Altitude (GPS)";"97.1999969482422";"m";"40.9716068291336";"29.0911646552663";
"37500.174041";"Average speed (GPS)";"9.78246192498634";"km/h";"40.9716068291336";"29.0911646552663";
"37500.174041";"Speed (GPS)";"0";"km/h";"40.9716068291336";"29.0911646552663";
"37500.291041";"Engine coolant temperature";"77";"℃";"40.9716068291336";"29.0911646552663";
"37500.448041";"Short term fuel % trim - Bank 1";"8.59375";"%";"40.9716068291336";"29.0911646552663";
"37500.512041";"Altitude (GPS)";"125.936612252865";"m";"40.9716068291336";"29.0911646552663";
"37500.512041";"Average speed (GPS)";"9.98286710481366";"km/h";"40.9716068291336";"29.0911646552663";
"37500.512041";"Speed (GPS)";"17.674015045166";"km/h";"40.9716068291336";"29.0911646552663";
"37500.531041";"Average speed (GPS)";"9.99379218984537";"km/h";"40.9716494128247";"29.0911954947062";
"37500.531041";"Speed (GPS)";"17.674015045166";"km/h";"40.9716494128247";"29.0911954947062";
"37500.532041";"Altitude (GPS)";"125.936612252865";"m";"40.9716494128247";"29.0911954947062";
"37500.534041";"Altitude (GPS)";"125.936612252865";"m";"40.9716494128247";"29.0911954947062";
"37500.534041";"Average speed (GPS)";"9.99566405173896";"km/h";"40.9716494128247";"29.0911954947062";
"37500.534041";"Speed (GPS)";"17.674015045166";"km/h";"40.9716494128247";"29.0911954947062";
"37500.623041";"Long term fuel % trim - Bank 1";"-3.125";"%";"40.9716494128247";"29.0911954947062";
"37500.741041";"Altitude (GPS)";"97.1999969482422";"m";"40.9716494128247";"29.0911954947062";
"37500.741041";"Average speed (GPS)";"9.84315705789867";"km/h";"40.9716494128247";"29.0911954947062";
"37500.741041";"Speed (GPS)";"0";"km/h";"40.9716494128247";"29.0911954947062";
"37500.772041";"Calculated boost";"-11.7951940434372";"psi";"40.9716494128247";"29.0911954947062";
"37500.772041";"Intake manifold absolute pressure";"2.90075476014";"psi";"40.9716494128247";"29.0911954947062";
"37501.149041";"Calculated instant fuel rate";"0.957737343007335";"L/h";"0";"0";
"37501.149041";"Instant engine power (based on fuel consumption)";"3.74685802397129";"hp";"0";"0";
"37501.159041";"Calculated instant fuel rate";"0.957737343007335";"L/h";"40.9716494128247";"29.0911954947062";
"37501.159041";"Engine RPM";"1151";"rpm";"40.9716494128247";"29.0911954947062";
"37501.159041";"Engine RPM x1000";"1.2";"rpm";"40.9716494128247";"29.0911954947062";
"37501.159041";"Instant engine power (based on fuel consumption)";"3.74685802397129";"hp";"40.9716494128247";"29.0911954947062";
"37501.370041";"Calculated instant fuel consumption";"6.84098102148096";"L/100km";"40.9716494128247";"29.0911954947062";
"37501.370041";"Vehicle speed";"14";"km/h";"40.9716494128247";"29.0911954947062";
